lng,lat,date,city,state,country,shape,duration,comments,year,month,day
-87.93722220000001,42.0663889,2007-06-19 22:30:00,mount prospect,il,us,light,600.0,I saw 2 stars towing each other and on shinning very very bright as it started to vanish. ((NUFORC Note:  Space Shuttle w/ ISS??  PD)),2007,6,19
-116.9711111,33.7475,2007-06-19 22:30:00,hemet,ca,us,light,3600.0,Odd appearance of a light in the sky&#44not reported by and amateur observer.  ((NUFORC Note:  Star or planet?  PD)),2007,6,19
-83.4430556,42.8522222,2007-06-19 22:37:00,ortonville,mi,us,formation,240.0,Two lights following eachother&#44 pulsing.  ((NUFORC Note:  Possibly ISS and Space Shuttle?  PD)),2007,6,19
-96.4,42.5,2007-06-19 23:00:00,sioux city,ia,us,light,1800.0,Outside on breezeless night with neighbors talking when several lights appeared across the sky.,2007,6,19
-95.1441667,43.141388899999995,2007-06-19 23:05:00,spencer,ia,us,formation,360.0,Twin glowing white lights silently traverse the sky in Spencer Iowa then fade out.  ((NUFORC Note:  Space Shuttle w/ ISS??  PD)),2007,6,19
-85.6680556,42.963333299999995,2007-06-20 01:30:00,grand rapids,mi,us,light,600.0,Pulsing light over Grand Rapids,2007,6,20
-86.25,41.6833333,2007-06-20 18:00:00,south bend,in,us,disk,1800.0,On this date I was on my way to visit my sister at Ball State when i looked out my window and saw something in the air. It was a grayis,2007,6,20
-74.0108333,41.5033333,2007-06-20 21:23:00,newburgh,ny,us,light,45.0,Two bright lights in the evening sky.  Small one trailered thee large light approx 500 feet.Direction ESE. ((NUFORC Note:  ISS??  PD)),2007,6,20
-74.13027779999999,40.4416667,2007-06-20 21:30:00,keansburg,nj,us,light,300.0,2 objects sighted  ((NUFORC Note:  Space Shuttle w/ ISS??  PD)),2007,6,20
-95.8005556,39.902222200000004,2007-06-20 22:00:00,sabetha,ks,us,sphere,240.0,huge intensely bright balls of light over northeast kansas.  ((NUFORC Note:  Space Shuttle w/ ISS??  PD)),2007,6,20
-85.38638890000001,40.1933333,2007-06-20 22:30:00,muncie,in,us,triangle,120.0,Black triangle with 2 bright white lights on back 2 points floated by&#44 no sound.  paused lights turned to orange  craft disappeared,2007,6,20
-81.25805559999999,29.4658333,2007-06-20 23:50:00,bunnell,fl,us,triangle,180.0,three large lights in the sky-triangular object no noise or movement-very low to the ground,2007,6,20
-82.3941667,34.8525,2007-06-21 02:19:00,greenville,sc,us,cigar,120.0,Cigar shaped ships floating above mountain area outside city.,2007,6,21
-106.4863889,31.758611100000003,2007-06-21 15:35:00,el paso,tx,us,formation,900.0,Two white objects  a mile apart viewed over El Paso and another&#44 possibly a probe&#44 detaching from them.,2007,6,21
-84.345,42.1213889,2007-06-21 20:35:00,clarklake,mi,us,cigar,2400.0,black helicopters&#44 disc and cigar sighted near Jackson&#44 MI,2007,6,21
-95.78527779999999,42.475,2007-06-21 23:00:00,correctionville,ia,us,triangle,180.0,triangular shape with 2 lights streaming off.  ((NUFORC Note: ISS??  PD)),2007,6,21
-80.4744444,35.6708333,2007-06-23 02:30:00,salisbury,nc,us,disk,10.0,Very Strange UFO Sighting&#33&#33&#33&#33,2007,6,23
-118.37805559999998,34.1722222,2007-06-23 21:30:00,north hollywood,ca,us,circle,900.0,6/23/07 Total of five round objects against the moon&#39s light&#44 but not all at the same time.,2007,6,23
-81.28138890000001,28.248611100000005,2007-06-23 21:30:00,saint cloud,fl,us,fireball,600.0,Red glowing light west of Kennedy Space Center,2007,6,23
-73.265,42.7975,2007-06-23 22:20:00,north pownal,vt,us,oval,180.0,The object traveled in a direct path.,2007,6,23
-97.92222220000001,30.6647222,2007-06-24 00:30:00,liberty hill,tx,us,flash,120.0,long delay flashing light,2007,6,24
-105.38166670000001,42.7597222,2007-06-24 00:30:00,douglas,wy,us,light,1800.0,Bright orange lights appear in remote Wyoming area&#44 twice&#33,2007,6,24
-84.8733333,38.2008333,2007-06-24 12:34:00,frankfort,ky,us,triangle,30.0,It was my first sighting&#44 and it scared me to death.,2007,6,24
-117.1563889,32.7152778,2007-06-24 18:00:00,san diego,ca,us,other,900.0,there is no explaination for this sighting&#44not of this world&#44 defies logic.,2007,6,24
-80.30027779999999,39.3955556,2007-06-24 21:00:00,shinnston,wv,us,disk,180.0,silver disk  hovering with 3 red nonblinking lights&#44&#44&#44 watched for a minet and then it shot off,2007,6,24
-77.00138890000001,41.241111100000005,2007-06-24 21:50:00,williamsport,pa,us,fireball,120.0,Fireball in the sky over the Susquehanna River in Williamsport&#44 PA.,2007,6,24
-85.6702778,38.453055600000006,2007-06-24 22:30:00,charlestown,in,us,triangle,300.0,3 lights in a triangular shape glidding thru the sky,2007,6,24
-86.4597222,32.46388889999999,2007-06-25 02:20:00,prattville,al,us,triangle,10.0,Dark triangular craft. Was flying slow&#44 as well as low. No lights. Strange&#44 loud&#44 pulsating&#44 humming sound.,2007,6,25
-119.3463889,36.2077778,2007-06-25 21:00:00,tulare,ca,us,rectangle,720.0,Flashing strobe lights moving and stopping midair&#44 changing direction quickly and changing altitude.,2007,6,25
-117.1563889,32.7152778,2007-06-25 21:30:00,san diego,ca,us,triangle,300.0,one night my friend I saw a grey triangular shaped object and didnt know what to say eachother =0,2007,6,25
-117.66166670000001,33.5016667,2007-06-25 23:00:00,san juan capistrano,ca,us,disk,20.0,((HOAX))  Gray Type A Alien form in metallic saucer with red glow and yellow beams.,2007,6,25
-78.8869444,33.688888899999995,2007-06-26 22:30:00,myrtle beach,sc,us,light,3630.0,Large Orange Lights Appear in Formations,2007,6,26
-74.0780556,40.728055600000005,2007-06-27 20:45:00,jersey city,nj,us,other,600.0,Worm shaped object seen by at least 6 adults from Jersey City back yards,2007,6,27
-122.33083329999998,47.6063889,2007-06-28 21:00:00,seattle,wa,us,disk,600.0,black wingless bell-shaped object floating over downtown Seattle,2007,6,28
-86.52638890000001,39.1652778,2007-06-28 23:00:00,bloomington,in,us,oval,60.0,Orange light changeing to amber,2007,6,28
-78.8869444,33.688888899999995,2007-06-28 23:00:00,myrtle beach,sc,us,light,10.0,Red/orange lights over ocean appearing&#44 moving horizontally&#44 then disappearing,2007,6,28
-112.07333329999999,33.4483333,2007-06-29 23:00:00,phoenix,az,us,rectangle,240.0,2 red objects in the sky. Moved slowly at first. stopped for about 2 min. then quickly dissappeared.,2007,6,29
-100.765,41.1238889,2007-06-29 23:30:00,north platte,ne,us,triangle,300.0,Went to my truck and looked up and saw 3 very very hight lights moveing in a tri shap. shift and move north slowly &#44 as watching the 3,2007,6,29
-122.33083329999998,47.6063889,2007-06-30 09:45:00,seattle,wa,us,light,600.0,Glowing orbs in the sky over seattle,2007,6,30
-84.5591667,43.0011111,2007-06-30 22:30:00,saint johns,mi,us,rectangle,30.0,Red/orange retagular shaped light in Northwestern sky,2007,6,30
-72.3325,41.5755556,2007-07-01 20:28:00,colchester,ct,us,disk,3.0,Briefly saw multicolored disk fly by fmaily car as we drove down a back road.,2007,7,1
-117.01666670000002,46.4166667,2007-07-01 21:55:00,lewiston,id,us,light,300.0,I was walking back from my shop to my house and looked up.  The sky was partly overcast&#44 but no rain&#44 a few stars were visible.  My att,2007,7,1
-117.08555559999999,33.1191667,2007-07-02 15:15:00,escondido,ca,us,cylinder,120.0,strange silver object flying side to side and in circles,2007,7,2
-120.69,35.6266667,2007-07-02 22:00:00,paso robles,ca,us,unknown,120.0,Erratic moving object in southern Paso Robles Sky moves forward&#44 backwards and vertically at high speeds.,2007,7,2
-89.6211111,42.2966667,2007-07-03 03:00:00,freeport,il,us,circle,5.0,Bright green object moving east inthe same direction Iwas moving.,2007,7,3
-122.36944440000002,48.2413889,2007-07-03 13:00:00,stanwood,wa,us,disk,10.0,saucer shaped disk moving across clouds,2007,7,3
-89.64361109999999,39.8016667,2007-07-03 18:45:00,springfield,il,us,disk,3300.0,Large stationary saucer shaped object over Springfield&#44 Illinois,2007,7,3
-86.0225,33.9244444,2007-07-03 21:30:00,southside,al,us,triangle,360.0,At approximately 9:30 PM (21:30) I was on my deck smoking a cigarette and as I do nightly&#44 looked into the sky to see the clarity of th,2007,7,3
-92.385,36.3352778,2007-07-03 21:50:00,mountain home,ar,us,light,3600.0,Large Bright Light.  ((NUFORC Note:  Jupiter is quite prominent in the southern sky&#44 currently.  PD)),2007,7,3
-78.8869444,33.688888899999995,2007-07-04 01:00:00,myrtle beach,sc,us,circle,10800.0,Bright circle moving at a slow pace 20 minutes apart with an orange blinking light a few feet below it.,2007,7,4
-114.31194440000002,48.1958333,2007-07-04 18:30:00,kalispell,mt,us,unknown,10.0,Obviously non-natural object flying in straight track disappears.,2007,7,4
-118.2427778,34.0522222,2007-07-04 18:30:00,los angeles,ca,us,circle,2400.0,THE UFO WAS A CIRCLE EMITTING LIGHT&#44 BUT NOT THE SUN.,2007,7,4
-97.0852778,36.7069444,2007-07-04 20:00:00,ponca city,ok,us,circle,60.0,Glowing red&#44 round object flying fast over Ponca City&#44 Oklahoma,2007,7,4
-85.1288889,41.1305556,2007-07-04 20:00:00,fort wayne,in,us,oval,1800.0,Just after dusk on the 4th of July&#44 I witnessed what I thought were UFO just to the eastern horizon......I did investigate,2007,7,4
-72.94972220000001,41.6716667,2007-07-04 22:05:00,bristol,ct,us,oval,300.0,Fast moving oval object very bright orange hovered then flew off,2007,7,4
-117.39527779999999,33.9533333,2007-07-04 22:21:00,riverside,ca,us,fireball,600.0,An orange fireball like light moved right to left&#44 than stopped and hovered.,2007,7,4
-71.33333329999999,41.9833333,2007-07-05 08:50:00,north attleboro,ma,us,disk,1200.0,Friends and i spot UFO,2007,7,5
-87.65,41.85,2007-07-05 11:00:00,chicago,il,us,disk,300.0,two objects near O&#39Hare&#44 July 2007,2007,7,5
-85.6680556,42.963333299999995,2007-07-06 01:30:00,grand rapids,mi,us,light,30.0,Pulsing white light seen again,2007,7,6
-79.02027779999999,40.4141667,2007-07-06 04:00:00,seward,pa,us,circle,60.0,It was a saucer and only 1,2007,7,6
-71.1791667,42.3958333,2007-07-06 19:00:00,belmont,ma,us,other,180.0,((HOAX??))  I saw something  unbelievable.,2007,7,6
-117.82222220000001,33.669444399999996,2007-07-07 00:00:00,irvine,ca,us,circle,600.0,Floating circular object seen over Irvine Spectrum,2007,7,7
-92.8019444,44.7488889,2007-07-07 03:00:00,prescott,wi,us,sphere,1200.0,UFO over Mississippi river.,2007,7,7
-88.0016667,41.6736111,2007-07-07 21:30:00,lemont,il,us,circle,1500.0,Approx. 50 craft flying in various formations observed across the evening sky.,2007,7,7
-82.575,27.498611100000005,2007-07-07 21:30:00,bradenton,fl,us,sphere,60.0,palma sola bay southern sky...portal? or skyway too the universe...i cant stop thinking that after what i saw.,2007,7,7
-74.6647222,40.1811111,2007-07-07 22:35:00,yardville,nj,us,unknown,120.0,We saw a star that started to move.,2007,7,7
-84.8966667,38.0372222,2007-07-07 23:30:00,lawrenceburg,ky,us,oval,180.0,FAST BRIGHT ORANGE LIGHT,2007,7,7
-82.5308333,27.336111100000004,2007-07-09 11:15:00,sarasota,fl,us,cigar,120.0,Cigar Flying Headed North Over Fruitville in Sarasota,2007,7,9
-82.67944440000001,27.770555600000005,2007-07-09 23:00:00,st. petersburg,fl,us,cigar,3600.0,AT 22;30 HOURS I NOTICED A CIGAR SHAPED CRAFT IN THE SOUTHWESTERN SKY ABOVE MY APARTMENT BUILDING AT LEAST 90 DEGREES  ABOVE THE HORIZA,2007,7,9
-82.3025,28.061111100000005,2007-07-10 15:30:00,thonotosassa,fl,us,other,15.0,Ground object semi transparent shooting upwards very quickly out of sight....,2007,7,10
-115.1363889,36.175,2007-07-10 22:00:00,las vegas,nv,us,disk,120.0,Disk shaped object with rotating lights seen from the Las Vegas strip.,2007,7,10
-122.33083329999998,47.6063889,2007-07-11 02:30:00,seattle,wa,us,light,1.0,Bright lights blinked once and went off above the houses,2007,7,11
-116.8672222,33.0416667,2007-07-11 22:00:00,ramona,ca,us,unknown,1500.0,10 red and white lights moving erratically across Ramona skyline,2007,7,11
-120.5047222,46.6022222,2007-07-11 23:00:00,yakima,wa,us,unknown,600.0,it was a strobing light&#44 I could see it moving in weird directions.,2007,7,11
-74.0063889,40.7141667,2007-07-12 01:45:00,new york city (queens),ny,us,light,1500.0,Floating &quot;object&quot; from which round ball of white light detached and hovered in definite pattern formation&#44 numerous times.,2007,7,12
-88.9547222,39.8402778,2007-07-12 14:00:00,decatur,il,us,disk,180.0,UFO hovering just feet above a neighboring house.,2007,7,12
-121.8363889,39.7286111,2007-07-12 21:00:00,chico,ca,us,circle,600.0,Plane chasing lights moving oddly,2007,7,12
-117.3,34.4263889,2007-07-12 21:32:00,hesperia,ca,us,light,4.0,A small craft size light moving south to north at 9:32 PM on Thursday&#44 July 12&#44 2007 over Hesperia&#44 Ca.,2007,7,12
-73.325,40.8766667,2007-07-13 11:30:00,east northport,ny,us,circle,7200.0,round circle with beam&#44 the beam shot around down the street cousin&#44 sister friend and i saw it  happend 3 times since 2004,2007,7,13
-90.1977778,38.6272222,2007-07-13 18:33:00,st. louis,mo,us,triangle,240.0,Big triangle thing the size of a medium sized bank.  ((NUFORC Note:  Cannot certify whether this is a serious report.  PD)),2007,7,13
-86.4958333,30.3933333,2007-07-13 19:00:00,destin,fl,us,light,6.0,6 orange lights over Destin&#44 FL,2007,7,13
-82.8425,42.6627778,2007-07-13 22:00:00,chesterfield,mi,us,light,120.0,About a dozen bright orange lights spotted in the sky in Chesterfield&#44 MI at 10:00 PM 7/13/2007,2007,7,13
-69.59111109999999,45.459444399999995,2007-07-14 01:00:00,greenville,me,us,light,600.0,Bright light seen above horizon moving up and down erratically towards the northeast.,2007,7,14
-87.75805559999999,41.7108333,2007-07-14 11:00:00,oak lawn,il,us,light,1500.0,4 slow lights across sky than one really fast one 5 minutes apart,2007,7,14
-74.1441667,41.0886111,2007-07-14 17:20:00,mahwah,nj,us,sphere,7.0,Perfectly round&#44 clear/white sphere at a very high altitude moving at a very high speed,2007,7,14
-118.2427778,34.0522222,2007-07-14 17:30:00,los angeles,ca,us,sphere,30.0,Silver object over Los Angeles,2007,7,14
-79.3855556,41.214722200000004,2007-07-14 22:00:00,clarion,pa,us,light,1800.0,Light moving high in the atmosphere in many diredtions&#44 speeds&#44 and even cricles.,2007,7,14
-86.885,36.5091667,2007-07-14 23:00:00,springfield,tn,us,circle,120.0,circle object that flew in arch then disappeared,2007,7,14
-122.93694440000002,46.1383333,2007-07-15 13:30:00,longview,wa,us,egg,300.0,Shiny metal egg over Trojan Nuclear Plant in Oregon.,2007,7,15
-70.9116667,41.893055600000004,2007-07-15 14:30:00,middleboro,ma,us,triangle,1500.0,Strange Very Slow Moving Red/White V Shape Vertical Triangle Balloon Spheres,2007,7,15
-98.4933333,29.423888899999998,2007-07-15 16:30:00,san antonio,tx,us,triangle,1800.0,Triangular UFO with blue smoke coming from it over San Antonio&#44 Texas,2007,7,15
-89.8919444,45.9697222,2007-07-15 17:00:00,lac du flambeau,wi,us,light,30.0,very bright light with tail&#44 traveled slowly&#44 about 5&#44000 feet in the air&#44 was NOT comet.,2007,7,15
-71.0666667,42.4583333,2007-07-15 17:33:00,melrose,ma,us,oval,120.0,High&#44 dark oval object not consistant with planes.,2007,7,15
-122.635,47.540555600000005,2007-07-16 00:52:00,port orchard,wa,us,unknown,30.0,Firey object going across early morning sky from S.E. to N.W. in Washington State&#33,2007,7,16
-71.0791667,42.575,2007-07-16 22:00:00,north reading,ma,us,changing,120.0,Absolutely no characteristics of any aircraft I have ever seen&#44 or any description availible of a craft on this site.,2007,7,16
-70.6625,42.6158333,2007-07-17 18:54:00,gloucester,ma,us,other,300.0,3 spinning object or objects in day sky,2007,7,17
-117.71194440000001,33.6125,2007-07-17 19:00:00,laguna hills,ca,us,rectangle,300.0,stationary line of white pulsing lights,2007,7,17
-122.2075,47.6816667,2007-07-18 22:48:00,kirkland,wa,us,light,30.0,Just a light...possibly a satelite&#44 that&#39s about it thus far.,2007,7,18
-83.15,42.2141667,2007-07-19 18:12:00,wyandotte,mi,us,fireball,30.0,At about 6:10 p.m.&#44 I was sitting with my mother and  5 year old daughter at the park&#44 and along with us there were two other children,2007,7,19
-76.2752778,36.8188889,2007-07-20 00:51:00,chesapeake,va,us,changing,2700.0,Multiple objects visible at miles over Chesapeake VA Near Cornland park,2007,7,20
-74.7180556,39.101111100000004,2007-07-20 01:00:00,avalon,nj,us,circle,2700.0,((Hoax??))  Alleged sighting of strange object on beach.,2007,7,20
-80.59611109999999,40.3275,2007-07-20 04:00:00,follansbee,wv,us,triangle,300.0,Black triangle shape with 2 bright white lights and 4 deep red lights. Back curved inward. no markings no sound. hovered above treeline,2007,7,20
-83.0302778,42.5802778,2007-07-21 03:45:00,sterling heights,mi,us,light,30.0,Stars/lights moving then stopping then turning right angles all night,2007,7,21
-86.15861109999999,41.661944399999996,2007-07-21 06:15:00,mishawaka,in,us,fireball,600.0,07/21/07 mishawaka IN falling star looking light 0630 stopped falling and just sat there in the sky,2007,7,21
-89.4011111,43.0730556,2007-07-21 21:00:00,madison (northwest of),wi,us,disk,20.0,Two separate observations of the same UFO object/behavior with blind verification.  Close proximity.,2007,7,21
-85.66027779999999,30.1586111,2007-07-21 21:00:00,panama city,fl,us,sphere,1800.0,Several round orange-yellow glowing objects over western end of Panama City&#44 FL beach,2007,7,21
-117.9177778,33.6411111,2007-07-21 22:20:00,costa mesa,ca,us,circle,1800.0,round  object seen in costa mesa flying,2007,7,21
-80.86027779999999,35.4866667,2007-07-21 22:30:00,cornelius,nc,us,oval,20.0,An orange glowing object that made no noise nor did it move. After twenty seconds the light just slowly went out and was gone.,2007,7,21
-86.8025,33.5205556,2007-07-22 06:30:00,birmingham,al,us,chevron,5.0,southwestern skies of Birmingham&#44 black object dart and zig zag then flee without trace,2007,7,22
-111.3,47.5002778,2007-07-22 20:00:00,great falls,mt,us,teardrop,600.0,black triangular object in southeast sky hovering at a lower altitude and proceeding to hover at much higher altitude for 10 minutes.,2007,7,22
-87.9288889,42.139166700000004,2007-07-22 22:00:00,wheeling,il,us,circle,180.0,Red round light in sky fading in and out &#44 then light starts to fall towards earth,2007,7,22
-91.01472220000001,42.2986111,2007-07-23 04:15:00,cascade,ia,us,light,3.0,This is my second sighting in July. This early morning I was traveling south out of Dubuque&#44 Ia on highway 151 near Cascade&#44Ia. I as al,2007,7,23
-117.7513889,34.0552778,2007-07-23 11:45:00,pomona,ca,us,light,300.0,Flashing lights over the Hills in Claremont.,2007,7,23
-71.52305559999999,42.2286111,2007-07-24 22:15:00,hopkinton,ma,us,oval,60.0,driving home on 135 and noticed very large object in sky. it was only a couple hundred feet in the air. it hovered for a while and then,2007,7,24
-117.99833329999998,33.660277799999996,2007-07-25 01:00:00,huntington beach,ca,us,sphere,60.0,clear  floating sphere w/flashing red and white lights.,2007,7,25
-86.8025,33.5205556,2007-07-25 21:27:00,birmingham,al,us,unknown,420.0,Two pinpoints of light over DoubleOak Mtn.,2007,7,25
-98.4933333,29.423888899999998,2007-07-26 22:00:00,san antonio,tx,us,unknown,1800.0,&quot;Star&quot; moving extremily fast across the sky&#44 not a sattelite or plane.,2007,7,26
-83.5233333,38.8916667,2007-07-26 22:30:00,west unity,oh,us,triangle,45.0,Triangle craft flew over my backyard,2007,7,26
-98.4933333,29.423888899999998,2007-07-27 12:00:00,san antonio,tx,us,triangle,600.0,Aurora/U.F.O. sighting in San Antonio,2007,7,27
-83.5102778,35.7141667,2007-07-27 14:00:00,gatlinburg,tn,us,egg,2.0,Took Picture of an object over Gatlinburg Tn possiably UFO,2007,7,27
-79.29166670000001,34.5363889,2007-07-27 22:40:00,rowland,nc,us,teardrop,5.0,Neon Green object appears from behind cloud and Shoots faster than lightning across Sky.,2007,7,27
-105.87472220000001,37.7427778,2007-07-28 14:30:00,hooper,co,us,disk,1500.0,Event happened during UFOlympics at UFO Watchtower and I was with Stan Romanek.,2007,7,28
-97.7427778,30.266944399999996,2007-07-28 23:15:00,austin,tx,us,circle,180.0,3 craft over south Austin - Mopac,2007,7,28
-122.995,38.5019444,2007-07-30 14:00:00,guerneville,ca,us,other,180.0,Clear sky UFO appears as a cloud shrouded object moving in a stright line south to north.,2007,7,30
-112.5277778,33.77638889999999,2007-07-30 16:43:00,wittmann,az,us,unknown,5.0,Husband and I were driving home on US 60 when we notice lights hovering over towards the lake plesant mountains.,2007,7,30
-93.60888890000001,41.60055560000001,2007-07-31 22:00:00,des moines,ia,us,light,120.0,very bright white light that slowly dimd then moved slowly to the north across the sky at high altude. Brightend again then disapered.t,2007,7,31
-83.3719444,43.2533333,2007-07-31 22:20:00,fostoria,mi,us,light,10.0,Strange light sequence followed by military fly by,2007,7,31
-83.2219444,42.4733333,2007-08-01 10:20:00,southfield,mi,us,teardrop,300.0,stepped out on porch to see odd object in sky that was too big for a kite and did not move like a helicopter.  it was moving slowly and,2007,8,1
-88.20388890000001,41.6269444,2007-08-01 21:15:00,plainfield,il,us,unknown,15.0,the object stopped in mid air and changed directions 4 times&#44 then flew away north,2007,8,1
-77.0444444,35.1083333,2007-08-02 21:00:00,new bern,nc,us,other,600.0,SEVERAL SMALL CRAFT WITH VERY LARGE WING SHAPED CRAFT THAT MADE NO NOISE,2007,8,2
-122.28444440000001,38.2972222,2007-08-02 22:00:00,napa,ca,us,light,120.0,UFO over Lake Berryessa.,2007,8,2
-95.3630556,29.763055600000005,2007-08-04 00:30:00,houston,tx,us,unknown,1800.0,this is an UPDATE... it is not a UFO... it is the star &quot;ANTERES&quot;  several forum members on an aviation site helped me find out what i,2007,8,4
-81.40777779999999,28.2916667,2007-08-04 06:20:00,kissimmee,fl,us,light,5400.0,High altitude&#44 long lasting contrails and two bright white lights over Central Florida,2007,8,4
-83.6875,43.0125,2007-08-04 20:45:00,flint,mi,us,triangle,15.0,My dad&#39s friend was driving me home from my hunter&#39s saftey class one night. WE had just gone under the bridge at Belsay road and I tho,2007,8,4
-77.9394444,43.2136111,2007-08-04 21:39:00,brockport,ny,us,light,30.0,Lighted object crosses entire sky in less than 30 Seconds,2007,8,4
-77.61583329999999,43.1547222,2007-08-04 22:00:00,rochester,ny,us,circle,240.0,Streaking bright UFO spotted by all of us around a campfire&#33  Moving at a crazy speed....  ((NUFORC Note:  ISS overflight.  PD)),2007,8,4
-93.2058333,37.0208333,2007-08-05 22:00:00,ozark,mo,us,light,120.0,reddish light that moved slowly across night sky making turns,2007,8,5
-120.3811111,37.9841667,2007-08-06 20:30:00,sonora,ca,us,light,600.0,Very bright orange light low in sky&#44 then just blinked out from left to right.,2007,8,6
-122.7,38.339722200000004,2007-08-07 18:44:00,rohnert park,ca,us,formation,600.0,Cluster of four bright lights in clear blue sky.  ((NUFORC Note:  Possibly an advertising light??  PD)),2007,8,7
-117.1563889,32.7152778,2007-08-07 22:10:00,san diego,ca,us,light,420.0,Bright light changed to dim and traveled acros sky beconing stationary and changing course 90 deg.,2007,8,7
-111.33166670000001,31.5747222,2007-08-07 23:00:00,arivaca,az,us,light,18000.0,Colorful craft&#44 orbs&#44 strobe beacons in Arivaca,2007,8,7
-97.4777778,35.6527778,2007-08-07 23:03:00,edmond,ok,us,disk,2.0,ufo chase with 3 air planes.,2007,8,7
-77.9641667,39.4561111,2007-08-07 23:45:00,martinsburg,wv,us,cigar,420.0,i dont think i can explain what it truely was&#44 but im sure the govt. will deny this one too.,2007,8,7
-103.8941667,30.588055600000004,2007-08-08 20:00:00,fort davis,tx,us,fireball,240.0,green fireball sightings in Texas,2007,8,8
-119.64833329999999,37.328055600000006,2007-08-09 21:45:00,oakhurst,ca,us,triangle,15.0,3 huge Triangle objects headed from Yosemite to Fresno seen in Oakhurst CA,2007,8,9
-68.2541667,44.529166700000005,2007-08-10 12:00:00,hancock,me,us,cigar,120.0,Elongated cigar shape&#44 translucent or transparent&#44 controlled flight&#44 no fuselage,2007,8,10
-123.34055559999999,43.216666700000005,2007-08-10 14:30:00,roseburg,or,us,other,240.0,Meteor or UFO on August 12&#44 2007 Roseburg&#44 Oregon?,2007,8,10
-76.3058333,40.0377778,2007-08-10 19:30:00,lancaster,pa,us,light,900.0,Marching Band loving light follows the patterns of the band. 500 Lights On Object0: Yes,2007,8,10
-73.4991667,43.0905556,2007-08-10 21:00:00,greenwich,ny,us,triangle,480.0,With friends in field&#44 saw object illuminate and hover&#44 flash and then take off quite fast.,2007,8,10
-120.8461111,37.7666667,2007-08-11 00:05:00,oakdale,ca,us,fireball,600.0,Multiple reports of earthquakes&#44 sonic booms&#44 fireballs&#44 meteors&#44 ufos&#39s,2007,8,11
-120.3811111,37.9841667,2007-08-11 00:09:00,sonora,ca,us,light,2.0,ball of light and loud boom,2007,8,11
-85.6680556,42.963333299999995,2007-08-11 04:30:00,grand rapids,mi,us,light,60.0,Two Lights Moving In Unison,2007,8,11
-85.6680556,42.963333299999995,2007-08-11 05:00:00,grand rapids,mi,us,other,10.0,Pulsing Light Back Again,2007,8,11
-122.44305559999998,47.2530556,2007-08-11 13:24:00,tacoma,wa,us,other,240.0,UFO- Bright&#44 light shifting Orb over Tacoma 8/11/2007,2007,8,11
-73.41444440000001,41.3711111,2007-08-11 23:45:00,bethel,ct,us,light,3600.0,White&#44 green and red lighted object in Western Sky,2007,8,11
-122.2405556,37.7652778,2007-08-12 01:00:00,alameda,ca,us,light,10800.0,I saw a single red light that never changed shape or color but moved in an unconventional fasion.,2007,8,12
-81.3147222,29.894444399999998,2007-08-12 04:40:00,st. augustine,fl,us,triangle,180.0,While on vacation&#44 at 04:40 early in the morning I observed a triangular lighted object tracking north to south stopping several times,2007,8,12
-114.5675,35.1477778,2007-08-12 10:30:00,bullhead city,az,us,unknown,120.0,Smoke trails from object in sky.  ((NUFORC Note:  Possible meteor??  PD)),2007,8,12
-94.1572222,36.0625,2007-08-12 21:45:00,fayetteville,ar,us,circle,600.0,White ball with alternating colored orbs&#44 hovering/moving above tree level in urban Arkansas neighborhood.,2007,8,12
-88.29388890000001,42.5819444,2007-08-12 23:00:00,slades corners,wi,us,fireball,20.0,My friends and I were standing in a street when we noticed a bright blueish/white light 20 ft in the air that caused a power outage.,2007,8,12
-122.53,37.97361110000001,2007-08-12 23:10:00,san rafael,ca,us,triangle,10.0,Triangular craft seen over San Rafael&#44 CA around 11pm Sunday night,2007,8,12
-96.87638890000001,29.9052778,2007-08-13 00:00:00,la grange,tx,us,triangle,120.0,3 flashing lights in formation of a triangle soared across the nights horizon from one side of the sky to the other in less than minute,2007,8,13
-94.4844444,36.2675,2007-08-13 22:20:00,gentry,ar,us,triangle,60.0,Gentry&#44 AR   orange three spots triangle,2007,8,13
-97.51611109999999,35.4675,2007-08-14 01:00:00,oklahoma city,ok,us,triangle,10.0,Orange &quot;V&quot; shaped lights fly overhead without making a sound.,2007,8,14
-84.2941667,34.0752778,2007-08-14 10:10:00,alpharetta,ga,us,light,120.0,Three strange lights moving irregularly close together and at high speed.,2007,8,14
-85.3552778,38.2225,2007-08-14 19:00:00,simpsonville,ky,us,sphere,300.0,I was travelling to work on Interstate 64 going West towards Louisville when I decided to snap a picture of the beutiful gray sky sunse,2007,8,14
-119.81277779999999,39.5297222,2007-08-15 00:00:00,reno,nv,us,sphere,5.0,A purple sphere jetted left...and then right.and the left ..and then right again VERY fast and dissapeared,2007,8,15
-69.8211111,43.9105556,2007-08-15 00:05:00,bath,me,us,unknown,180.0,My wife and I were outside when we viewed a white sphere high up.  I first thought it was a satellite. It was moving in a east to west.,2007,8,15
-77.30666670000001,38.8461111,2007-08-15 00:44:00,fairfax,va,us,unknown,120.0,Four flashing white lights,2007,8,15
-77.0844444,38.8902778,2007-08-15 01:30:00,arlington,va,us,flash,20.0,Bright pulsation lights over Arlington VA,2007,8,15
